PQ,Wat1,Wat2,Wat3,year,month,index
71790.561992,126.729194097,7.32702454244,32.9597379536,2019,1,21511
72560.484864,127.04471275,7.61383275995,31.2263152096,2019,1,21512
69202.744443,336.371093798,8.07391868136,27.2437119164,2019,1,21513
69209.6802269,367.659068269,9.7751411207,36.9143006338,2019,1,21514
70521.894373,193.879860389,13.5541657217,34.7968158329,2019,1,21515
71852.6511271,155.623877595,8.02059336839,30.313622732,2019,1,21516
71926.5809355,294.954633589,7.44750952935,27.1374527425,2019,1,21517
71061.2334643,169.553552735,7.6259764515,41.638773904,2019,1,21518
66573.7372699,309.165437444,7.31865969692,27.915315878,2019,1,21519
68256.0475445,308.943662615,9.04344536634,32.2502687078,2019,1,21520
71860.9012807,309.566520437,12.3498634777,31.4690361896,2019,1,21521
72601.6293907,308.928062362,8.39300465125,35.3692420193,2019,1,21522
69617.6888454,308.924672424,8.87199426688,30.9020755548,2019,1,21523
69887.261943,309.119096042,8.54336444852,29.3461626966,2019,1,21524
69267.6971777,309.064573484,7.41183804408,31.7292426507,2019,1,21525
71772.0575144,264.276668599,9.32760958547,30.7290644364,2019,1,21526
68702.8818168,125.762904736,11.3315648105,33.4466656863,2019,1,21527
71032.4782754,126.294087161,7.49879895761,35.4987742553,2019,1,21528
67678.4345025,249.716778126,7.68376100951,29.1222803836,2019,1,21529
70354.4945064,228.885848733,8.69930258334,31.0364933263,2019,1,21530
70946.8325987,243.524198701,8.7744741249,29.3140467981,2019,1,21531
71698.8584218,222.345650038,10.9509254025,37.3293631999,2019,1,21532
68877.7386474,155.331460408,11.4452028405,26.947463023,2019,1,21533
71890.2740841,308.098459711,7.55354491438,33.0369205078,2019,1,21534
71365.6179485,125.602163279,7.32912556091,35.6946508548,2019,1,21535
68479.021082,228.277805423,7.65814762997,29.1537358047,2019,1,21536
73836.0746757,167.919484966,7.68501481747,31.3402227556,2019,1,21537
67271.1121934,125.606504658,11.2982245102,30.8019078365,2019,1,21538
66215.2013311,125.981401076,11.5583987674,35.1164507236,2019,1,21539
73281.228042,233.823033838,8.24023649488,36.1967722813,2019,1,21540
70962.7955995,233.2717919,7.55817963305,34.0003670745,2019,1,21541
70104.1537454,125.912865173,7.57463464318,32.7184848659,2019,1,21542
67987.8784238,126.249933292,7.57064794244,28.8939078453,2019,1,21543
70184.2595868,303.939919709,10.766447608,30.8878424086,2019,1,21544
71480.1609238,195.94595682,10.3287160215,33.3687846674,2019,1,21545
70213.3974601,309.133265193,9.05942747256,31.6604975449,2019,1,21546
68434.9345306,318.43746472,8.61851886706,31.5268623832,2019,1,21547
69015.860236,336.901148413,8.11535109753,29.408924827,2019,1,21548
67616.1216553,336.280933559,7.39806279814,33.9008501188,2019,1,21549
67933.6500196,368.230562129,9.9219653866,26.4916644058,2019,1,21550
72285.1035728,335.813245864,10.7571945172,30.5536057776,2019,1,21551
70657.5957551,336.149761037,7.46934493836,34.5182129288,2019,1,21552
67561.058616,235.310031909,8.3253107136,36.692461966,2019,1,21553
72213.6924941,349.840745904,8.49851185867,30.5339681126,2019,1,21554
66240.6887095,194.11800628,8.49341583015,30.3649548049,2019,1,21555
66212.2664984,199.33938501,9.8132630509,30.6364087861,2019,1,21556
70943.8790481,301.219737148,11.1282325484,26.7110986773,2019,1,21557
65620.9098424,309.411399583,7.60724249223,30.1368914081,2019,1,21558
69103.5644123,308.522818949,7.47314780995,30.9747144878,2019,1,21559
68847.1147117,308.405225811,7.38866977094,30.1609953365,2019,1,21560
71557.5473339,309.327166289,8.46881996949,25.5913060648,2019,1,21561
72086.2327412,308.74869972,10.7451710451,33.9784779417,2019,1,21562
65763.9862768,332.971168479,12.6953398306,32.6122029571,2019,1,21563
74083.8584133,352.927185012,7.96272058219,31.3623623017,2019,1,21564
72114.6303282,314.140694543,7.364052443,31.0087512996,2019,1,21565
66237.8150007,227.738379431,7.55637738819,30.9595894878,2019,1,21566
72764.9102981,302.410663928,7.72257913046,30.491817658,2019,1,21567
73533.3585656,127.182034373,10.1069446491,34.6626206198,2019,1,21568
74421.9514226,242.0615589,11.5730307294,30.5223397655,2019,1,21569
75812.6595829,263.314230593,8.61348936576,35.1044864134,2019,1,21570
78771.8407388,338.179930016,8.8215599029,35.5038293078,2019,1,21571
75616.8302563,238.741580716,7.79431840504,37.5201641003,2019,1,21572
77846.522143,321.882010697,7.45193947841,28.8192495403,2019,1,21573
74303.5136925,315.75927564,12.1010604329,33.1086160344,2019,1,21574
76778.9460624,314.117631743,8.86378997446,37.5436695128,2019,1,21575
72980.0713631,319.318038059,7.73400239007,33.5661105373,2019,1,21576
76216.1249738,319.49566902,8.64610418773,41.817483604,2019,1,21577
74543.9345842,319.359822983,9.16134350353,29.7767646143,2019,1,21578
72233.0498607,319.617127687,9.43113031591,37.3981177617,2019,1,21579
71908.377451,319.783712502,13.0550308431,33.3548268981,2019,1,21580
80969.5319338,319.586825112,7.47464548092,33.5276513955,2019,1,21581
76727.1065494,319.750916601,7.53076139832,35.5683809485,2019,1,21582
75197.4592187,319.273995979,7.58969685894,45.8578881132,2019,1,21583
75289.1151177,320.090536098,8.16599230302,31.6797093833,2019,1,21584
72802.9685029,319.175158271,12.2375644161,37.3422990666,2019,1,21585
73714.6820581,320.679447692,11.2743203295,35.8221684184,2019,1,21586
81205.7356106,319.269449488,8.16849177654,33.3917118854,2019,1,21587
72562.7280871,320.529244456,7.65716089571,33.8810015949,2019,1,21588
72981.3395175,319.30404042,7.59792762351,42.1798325895,2019,1,21589
74939.6628321,320.677505503,8.04089110713,31.7218236541,2019,1,21590
81684.4731851,319.601445438,13.3268546254,41.677502628,2019,1,21591
76919.4070097,321.116473653,8.49110959001,31.8410756343,2019,1,21592
72927.5940952,319.482979655,9.28224252309,39.8891890644,2019,1,21593
74984.1245312,320.279493409,8.68974258601,35.6223540195,2019,1,21594
76046.0786206,365.503310454,7.87719698306,31.878660664,2019,1,21595
76401.2607263,370.270333095,12.7813066998,41.8182750268,2019,1,21596
78889.5958447,369.431396215,8.68679886524,32.1318359437,2019,1,21597
78217.1450732,300.521084703,7.48539280366,40.4095564597,2019,1,21598
71433.4796653,261.432836402,8.42818121727,36.0898148294,2019,1,21599
80834.3938035,187.004227609,8.42169042396,38.1535977267,2019,1,21600
79750.1840111,159.556555019,13.7272603127,35.2486022993,2019,1,21601
75712.2116588,235.42966693,8.95324191508,38.7785715629,2019,1,21602
76096.5374498,167.853788077,7.40500282807,36.0492372355,2019,1,21603
75429.249477,360.55655757,7.7513933019,40.3515751218,2019,1,21604
75633.3660443,165.581314332,7.66755923369,31.976024655,2019,1,21605
77485.6760538,125.476746355,10.8699559322,32.0503396595,2019,1,21606
75653.9844676,126.630393534,12.8435189982,42.2151101836,2019,1,21607
72097.3810237,232.082579098,9.34251219406,31.8954271698,2019,1,21608
79831.4506273,162.861061398,8.34994634888,36.446631596,2019,1,21609
78726.6330538,220.932102464,7.46385237396,33.9398780997,2019,1,21610
78538.7547618,205.466898196,7.54075385421,40.1699828356,2019,1,21611
76904.4898633,312.873904479,13.8681966241,34.0689761288,2019,1,21612
73869.6003208,237.183480587,7.61721692584,32.1063561922,2019,1,21613
75921.6302601,126.560254407,8.63796449164,42.4368522399,2019,1,21614
75258.6399911,270.357204737,8.79172954433,34.370305571,2019,1,21615
80258.3357914,310.550620867,8.52162977573,32.0294482269,2019,1,21616
70612.6685113,309.192415536,11.8653580832,36.0481443668,2019,1,21617
74670.7994653,310.441026007,9.57359153397,31.6418747179,2019,1,21618
79280.1710546,309.029968843,7.42690538528,39.470944133,2019,1,21619
72259.0555066,310.290329244,7.7351682181,31.4526412367,2019,1,21620
69938.7351686,309.06548015,7.97933198428,32.0874945464,2019,1,21621
73293.9819269,309.517887165,10.1224671357,36.0836248343,2019,1,21622
71405.9819934,146.816476169,13.2430568273,36.887333405,2019,1,21623
75696.8111547,125.623746553,8.91881661263,30.5735781039,2019,1,21624
76219.6031524,184.834478452,7.6889554084,32.9132203253,2019,1,21625
73703.5468476,161.776250177,7.54268273003,41.1235230878,2019,1,21626
72462.6355677,210.585702137,7.52280921587,32.0128349949,2019,1,21627
78648.8211798,154.299412937,13.4280538172,36.813735397,2019,1,21628
75747.9943813,218.421903632,8.82606537074,30.9960447003,2019,1,21629
77394.0488783,125.29137293,8.69276609739,33.9882535173,2019,1,21630
73169.6029437,221.109698632,8.69681055521,39.7509451779,2019,1,21631
76387.2046536,125.286327734,7.52426651726,33.6540313923,2019,1,21632
77732.4843072,222.449890801,11.0161572063,38.1317631327,2019,1,21633
75008.8024977,125.39632741,10.2715024564,35.8019007504,2019,1,21634
74001.590655,129.130119284,7.84994081791,34.0777059563,2019,1,21635
75613.3659276,217.121060816,10.0481652622,33.4045513708,2019,1,21636
72389.3590274,125.584435593,8.48696668094,31.7413027945,2019,1,21637
79896.2171901,136.50342997,9.98669879933,35.8254628883,2019,1,21638
73740.732568,204.878297927,12.840548494,36.6115076066,2019,1,21639
75817.2575758,126.469746046,7.96891768638,35.1937872825,2019,1,21640
78041.7135421,287.75309852,7.64140687724,31.5500189294,2019,1,21641
74234.629458,294.193425246,7.54114535563,31.3875896624,2019,1,21642
73357.3044984,309.957161189,8.1934712911,38.7692352073,2019,1,21643
74530.165608,205.585677771,13.7887400186,32.1673880613,2019,1,21644
65380.4186183,344.694137159,9.7094120109,31.519675896,2019,1,21645
70559.5496792,361.159170466,8.01333135716,29.4924141867,2019,1,21646
72831.3852678,361.007839639,7.55621239836,35.3813955635,2019,1,21647
72778.9137247,360.614810676,7.68669321509,35.3769875533,2019,1,21648
73670.2558939,280.315104847,8.2099202484,31.5572664735,2019,1,21649
75686.8541423,268.84464449,13.4273999725,39.5708878337,2019,1,21650
73281.845034,294.23027985,8.81686001725,27.533365208,2019,1,21651
74991.2644551,309.651796173,8.62907273096,36.0012162678,2019,1,21652
71782.8251233,309.811719889,7.89575448516,35.7492008262,2019,1,21653
73545.2392131,309.96424399,7.72827125604,27.3478288439,2019,1,21654
70264.0508269,309.432231384,10.1709125425,40.5659658798,2019,1,21655
75512.648907,310.179524301,11.209291184,28.4441686525,2019,1,21656
73390.4457344,203.050268097,7.95185098772,29.1542394847,2019,1,21657
72416.9103506,322.713636076,8.43712457144,31.2837964703,2019,1,21658
75637.5353388,336.478383261,8.72716737662,34.8865915478,2019,1,21659
77096.6003991,360.485797736,8.24754113426,38.0918383873,2019,1,21660
70388.0081523,360.752188084,12.6735304955,29.7153725799,2019,1,21661
74629.6108919,360.280923145,8.16203976267,31.0929105553,2019,1,21662
70676.6614357,266.583504519,7.51917224861,31.475689233,2019,1,21663
68949.4232399,133.733611558,7.55110358824,41.2584065865,2019,1,21664
68896.651331,126.668251234,8.67562989779,27.7686133458,2019,1,21665
73798.0647798,219.517208295,10.4736295091,34.4398783045,2019,1,21666
72802.6953868,218.820655744,12.5721946356,31.6537395085,2019,1,21667
78962.6123996,174.702769868,7.59137317757,26.8058402952,2019,1,21668
76215.4912471,263.895136833,7.37556212835,36.9962237885,2019,1,21669
78235.0816139,230.109891085,7.55362120007,31.0740418947,2019,1,21670
74365.3993022,284.667820862,8.14753762545,33.21655714,2019,1,21671
74044.5663013,152.740016611,13.1097714374,29.3477654832,2019,1,21672
78561.3461381,313.358448588,9.87303375079,39.3701735537,2019,1,21673
72558.4210403,174.490379767,8.52959361586,30.3630964013,2019,1,21674
78277.3700843,125.520135487,7.87783435571,39.7334386418,2019,1,21675
73343.1679968,126.492680632,7.53357536134,31.0872899691,2019,1,21676
75669.0431324,125.505631326,8.76749078126,37.4940642245,2019,1,21677
75604.5402442,267.501071415,11.9065198672,27.2412186528,2019,1,21678
77156.8810087,219.877189468,7.83359157494,39.1938720713,2019,1,21679
72391.4248578,151.88661001,8.63020021935,32.028432829,2019,1,21680
73043.7017627,311.717363117,8.65567175793,37.7235447736,2019,1,21681
75635.0451742,356.963323527,8.77279337694,31.713748588,2019,1,21682
75920.038321,285.036682649,11.8942801284,35.578464637,2019,1,21683
70831.5830303,360.064481831,9.00787241618,19.7623080191,2019,1,21684
72728.5141179,361.350529636,7.66267889985,41.643931516,2019,1,21685
65336.0509782,360.364920871,7.55416580267,35.7314649921,2019,1,21686
69491.0544443,314.750349693,8.8616451589,30.7215673942,2019,1,21687
74488.386752,219.235363493,9.82873087757,31.4143466502,2019,1,21688
69733.789326,250.411019465,13.2148386992,37.7379222116,2019,1,21689
71908.373476,348.753457194,7.87402668634,32.9268888445,2019,1,21690
69333.7091507,382.054423905,7.47129884651,33.1300507236,2019,1,21691
76559.4408937,369.250797546,7.5687767117,41.41447634,2019,1,21692
72170.2242624,368.374213406,7.54165648302,31.3548097771,2019,1,21693
71507.9204449,239.194132897,12.954355554,26.2550664452,2019,1,21694
72433.044005,246.347037278,9.26165653542,40.734562323,2019,1,21695
74963.8054625,339.836585529,8.49102075234,24.4122198758,2019,1,21696
77852.2768055,254.053581406,8.29317428817,37.066682074,2019,1,21697
80308.8548635,208.256238066,7.62643064195,32.0726250292,2019,1,21698
74244.6869135,304.110385173,8.21980116269,29.7103007068,2019,1,21699
72701.2108253,313.711989261,13.5617624904,34.0318247522,2019,1,21700
74888.6185109,295.519660753,7.56611123971,29.9483233219,2019,1,21701
73525.8112,237.731768041,7.58370576459,32.2559405943,2019,1,21702
72181.8303784,290.315836349,9.31048117009,26.7425923331,2019,1,21703
70966.5439603,352.177749193,8.79007381146,41.0794281022,2019,1,21704
67332.4588298,196.18582479,8.46605091308,41.1115931314,2019,1,21705
78504.0926907,246.112376292,13.0947740929,26.9877961545,2019,1,21706
75868.197171,290.689531356,9.03829953377,29.7416001491,2019,1,21707
77242.6778874,241.383844799,7.35356667479,32.9438680005,2019,1,21708
76121.742739,220.160997847,7.61191629753,29.4433047755,2019,1,21709
75690.15613,254.577435681,7.6644275535,32.7234007335,2019,1,21710
74156.335411,300.910635929,8.46094385071,31.3745872553,2019,1,21711
71214.976811,309.656389015,11.6940181633,33.4176929357,2019,1,21712
79895.0134736,309.026675374,12.2410740844,31.9041536091,2019,1,21713
73088.4934283,309.945539166,7.87319067631,36.9916966348,2019,1,21714
70755.1077946,308.845928381,7.55836045022,35.5957595329,2019,1,21715
78499.1157823,309.141842758,7.71783476301,26.7640305337,2019,1,21716
72509.2512541,310.237511174,7.30682944802,36.6039039959,2019,1,21717
70640.4711576,308.995862844,8.08587029206,34.8915053444,2019,1,21718
80081.2213547,310.105357701,14.5953973844,31.2499804542,2019,1,21719
71760.3361712,158.206054259,8.50691324816,39.6961148786,2019,1,21720
68457.3908766,125.758675247,8.73297070101,27.5260135784,2019,1,21721
67261.8182577,276.406446709,10.4337227499,32.1279193973,2019,1,21722
65155.5536336,125.589418695,9.17217115993,35.4880972153,2019,1,21723
72327.5385578,215.630595185,8.87017538332,33.7701814065,2019,1,21724
74556.9463601,162.491076485,15.1636345734,28.2717788588,2019,1,21725
70619.6196177,279.103665042,8.77407217636,32.1535351593,2019,1,21726
73113.6345479,282.166044361,8.99674673629,37.4143497377,2019,1,21727
72390.5420746,166.995259832,10.0021328706,31.3539936125,2019,1,21728
74001.6989259,352.452609055,9.79481911575,29.78646105,2019,1,21729
76384.2057188,126.834197385,9.8182176976,41.2587067679,2019,1,21730
76474.7421906,125.637057005,9.54167149519,29.6780370907,2019,1,21731
79352.7177514,231.390588961,15.7945468678,36.7278079415,2019,1,21732
82135.0379985,125.736441683,8.77893974329,34.3979615497,2019,1,21733
83506.8615077,275.717815047,8.63062161254,32.1958822041,2019,1,21734
80199.206507,126.725364232,8.26951391094,33.7189957161,2019,1,21735
84008.772132,171.093068119,9.18573865758,35.1775401378,2019,1,21736
80319.9040737,267.530271849,9.7622785492,32.6801327935,2019,1,21737
75920.5041485,261.777112258,11.0814745738,35.0849743772,2019,1,21738
82773.2492585,222.799890115,13.4124836346,32.3745717934,2019,1,21739
77689.8687562,274.772160518,8.48299164067,34.3145633106,2019,1,21740
80053.5072969,125.589605419,8.61863054226,31.0737226792,2019,1,21741
78030.1225231,246.614015949,8.76714514957,31.5140416397,2019,1,21742
79252.5065257,221.249720694,9.07986070115,38.8126467847,2019,1,21743
75711.1156312,368.855614543,12.0373122624,29.8168732518,2019,1,21744
84592.8555988,316.705932362,14.1740296548,28.902620199,2019,1,21745
78024.2646669,368.527866685,10.1326058374,32.3434935649,2019,1,21746
81849.9524707,369.192379518,8.83092794049,36.90541362,2019,1,21747
83474.0238924,368.047274059,9.24484404894,29.2828760529,2019,1,21748
80756.1967815,368.552760896,9.65500431647,29.4606343286,2019,1,21749
79670.6840385,321.198659852,8.7999467887,37.4209319583,2019,1,21750
75724.4804649,353.499185898,15.4702331215,32.7472972028,2019,1,21751
78911.5128521,309.153332907,9.44229578599,29.7641883435,2019,1,21752
75728.5068217,308.521133365,9.36689271381,28.2186474575,2019,1,21753
81745.6979452,309.364157971,8.50493124706,37.1224630276,2019,1,21754
74902.0214162,308.74501087,8.19746343219,29.4333264998,2019,1,21755
72665.5677133,309.597442725,8.48938698911,30.7517764084,2019,1,21756
74229.2703008,227.368239091,10.3951667055,32.3759259307,2019,1,21757
74749.9911282,318.011660702,11.0585388265,28.7429763882,2019,1,21758
75104.9632688,227.762164707,9.47314090278,35.67690331,2019,1,21759
75187.8088625,300.508190632,8.67052723146,30.1369392262,2019,1,21760
76784.889399,217.220629254,7.84129312162,27.4767103772,2019,1,21761
78073.2753007,334.316277516,7.92524069967,39.0052222023,2019,1,21762
78780.5845962,233.352370083,12.3773195562,29.661430731,2019,1,21763
76254.0182515,232.90806776,7.82200339125,30.231596828,2019,1,21764
